data_source,split,survey_type,item_id,worker_id,prolific_id,age,ethnicity,gender,race,item_story,item_question,item_answers,understandability,coherent_q_a,unambiguous,average_rating
false_belief,2,ours,false_belief_24,140,ce77783e-ce8c-48f1-8510-42d05993864f,35,non_hispanic,male,white,"Takeshi is a fisherman in a small Japanese coastal town. Takeshi wants to catch a large number of fish to sell at the market and provide for his family. He notices that the sea is calm and the fish are abundant, making it a perfect day for fishing. Takeshi believes that the sea conditions are ideal for a successful fishing trip. However, a sudden underwater volcanic eruption nearby disrupts the marine life, causing the fish to scatter and flee the area. Takeshi does not sense the disturbance in the water caused by the volcanic eruption.","Does Takeshi believe that the sea is calm and full of fish, or that the fish have scattered due to the volcanic eruption?","['Takeshi believes that the fish have scattered due to the volcanic eruption.', 'Takeshi believes that the sea is calm and full of fish. (Correct Answer)']",5,5,5,5.0
false_belief,2,ours,false_belief_24,44,d32bce91-d956-42d6-a838-4269acc7dd08,49,non_hispanic,male,white,"Takeshi is a fisherman in a small Japanese coastal town. Takeshi wants to catch a large number of fish to sell at the market and provide for his family. He notices that the sea is calm and the fish are abundant, making it a perfect day for fishing. Takeshi believes that the sea conditions are ideal for a successful fishing trip. However, a sudden underwater volcanic eruption nearby disrupts the marine life, causing the fish to scatter and flee the area. Takeshi does not sense the disturbance in the water caused by the volcanic eruption.","Does Takeshi believe that the sea is calm and full of fish, or that the fish have scattered due to the volcanic eruption?","['Takeshi believes that the fish have scattered due to the volcanic eruption.', 'Takeshi believes that the sea is calm and full of fish. (Correct Answer)']",4,4,4,4.0
false_belief,2,ours,false_belief_24,87,f4f30114-f0c2-49cb-a96a-bfb4fc987bd2,34,non_hispanic,male,white,"Takeshi is a fisherman in a small Japanese coastal town. Takeshi wants to catch a large number of fish to sell at the market and provide for his family. He notices that the sea is calm and the fish are abundant, making it a perfect day for fishing. Takeshi believes that the sea conditions are ideal for a successful fishing trip. However, a sudden underwater volcanic eruption nearby disrupts the marine life, causing the fish to scatter and flee the area. Takeshi does not sense the disturbance in the water caused by the volcanic eruption.","Does Takeshi believe that the sea is calm and full of fish, or that the fish have scattered due to the volcanic eruption?","['Takeshi believes that the fish have scattered due to the volcanic eruption.', 'Takeshi believes that the sea is calm and full of fish. (Correct Answer)']",5,5,5,5.0
false_belief,0,ours,false_belief_24,64,26f5dffe-1d9a-4a78-9a21-15b4b6074a9c,28,non_hispanic,male,multiracial,"Takeshi is a fisherman in a small Japanese coastal town. Takeshi wants to catch a large number of fish to sell at the market and provide for his family. He notices that the sea is calm and the fish are abundant, making it a perfect day for fishing. Takeshi believes that the sea conditions are ideal for a successful fishing trip. However, a sudden underwater volcanic eruption nearby disrupts the marine life, causing the fish to scatter and flee the area. Takeshi does not sense the disturbance in the water caused by the volcanic eruption.","Does Takeshi believe that the sea is calm and full of fish, or that the fish have scattered due to the volcanic eruption?","['Takeshi believes that the fish have scattered due to the volcanic eruption.', 'Takeshi believes that the sea is calm and full of fish. (Correct Answer)']",5,5,5,5.0
false_belief,0,ours,false_belief_24,28,49c203ef-8aa7-4d95-bda3-e62703f8996e,22,non_hispanic,male,asian,"Takeshi is a fisherman in a small Japanese coastal town. Takeshi wants to catch a large number of fish to sell at the market and provide for his family. He notices that the sea is calm and the fish are abundant, making it a perfect day for fishing. Takeshi believes that the sea conditions are ideal for a successful fishing trip. However, a sudden underwater volcanic eruption nearby disrupts the marine life, causing the fish to scatter and flee the area. Takeshi does not sense the disturbance in the water caused by the volcanic eruption.","Does Takeshi believe that the sea is calm and full of fish, or that the fish have scattered due to the volcanic eruption?","['Takeshi believes that the fish have scattered due to the volcanic eruption.', 'Takeshi believes that the sea is calm and full of fish. (Correct Answer)']",5,5,5,5.0
false_belief,2,ours,false_belief_25,19,0c331fa3-43eb-45f9-b0f6-b5765106c932,35,non_hispanic,male,white,"Chi is a fisherman living on a small island in the South Pacific. Chi wants to go on a fishing trip to catch some fish for his family's dinner. The sea appears calm and inviting. Chi believes that the sea is calm and inviting. Suddenly, a strong storm rolls in, causing the sea to become rough and dangerous. Chi does not notice the storm and the change in the sea.",Does Chi believe the sea is calm and inviting or rough and dangerous?,"['Chi believes the sea is rough and dangerous.', 'Chi believes the sea is calm and inviting. (Correct Answer)']",4,4,4,4.0
false_belief,2,ours,false_belief_25,121,0ebb0749-77d8-4acb-9ee6-9cc7303c29f5,33,non_hispanic,male,white,"Chi is a fisherman living on a small island in the South Pacific. Chi wants to go on a fishing trip to catch some fish for his family's dinner. The sea appears calm and inviting. Chi believes that the sea is calm and inviting. Suddenly, a strong storm rolls in, causing the sea to become rough and dangerous. Chi does not notice the storm and the change in the sea.",Does Chi believe the sea is calm and inviting or rough and dangerous?,"['Chi believes the sea is rough and dangerous.', 'Chi believes the sea is calm and inviting. (Correct Answer)']",5,4,4,4.333333333333333
false_belief,2,ours,false_belief_25,9,1064630b-153b-4756-88e4-7aa5d29ab62e,26,non_hispanic,female,asian,"Chi is a fisherman living on a small island in the South Pacific. Chi wants to go on a fishing trip to catch some fish for his family's dinner. The sea appears calm and inviting. Chi believes that the sea is calm and inviting. Suddenly, a strong storm rolls in, causing the sea to become rough and dangerous. Chi does not notice the storm and the change in the sea.",Does Chi believe the sea is calm and inviting or rough and dangerous?,"['Chi believes the sea is rough and dangerous.', 'Chi believes the sea is calm and inviting. (Correct Answer)']",4,4,4,4.0
false_belief,2,ours,false_belief_25,60,21e4d374-8a91-4e03-9300-44bcf94499c1,27,non_hispanic,male,white,"Chi is a fisherman living on a small island in the South Pacific. Chi wants to go on a fishing trip to catch some fish for his family's dinner. The sea appears calm and inviting. Chi believes that the sea is calm and inviting. Suddenly, a strong storm rolls in, causing the sea to become rough and dangerous. Chi does not notice the storm and the change in the sea.",Does Chi believe the sea is calm and inviting or rough and dangerous?,"['Chi believes the sea is rough and dangerous.', 'Chi believes the sea is calm and inviting. (Correct Answer)']",5,5,5,5.0
false_belief,2,ours,false_belief_25,102,295f1f76-b03d-4428-811b-bce9c52c02f8,31,non_hispanic,male,white,"Chi is a fisherman living on a small island in the South Pacific. Chi wants to go on a fishing trip to catch some fish for his family's dinner. The sea appears calm and inviting. Chi believes that the sea is calm and inviting. Suddenly, a strong storm rolls in, causing the sea to become rough and dangerous. Chi does not notice the storm and the change in the sea.",Does Chi believe the sea is calm and inviting or rough and dangerous?,"['Chi believes the sea is rough and dangerous.', 'Chi believes the sea is calm and inviting. (Correct Answer)']",2,5,3,3.3333333333333335
false_belief,2,ours,false_belief_25,15,2cf783cb-6bee-4d6a-bc51-e388fc61d1bc,38,non_hispanic,male,white,"Chi is a fisherman living on a small island in the South Pacific. Chi wants to go on a fishing trip to catch some fish for his family's dinner. The sea appears calm and inviting. Chi believes that the sea is calm and inviting. Suddenly, a strong storm rolls in, causing the sea to become rough and dangerous. Chi does not notice the storm and the change in the sea.",Does Chi believe the sea is calm and inviting or rough and dangerous?,"['Chi believes the sea is rough and dangerous.', 'Chi believes the sea is calm and inviting. (Correct Answer)']",5,5,5,5.0
false_belief,2,ours,false_belief_25,118,31e53f1a-d3c0-408b-a28e-d3eef83b8672,24,non_hispanic,male,multiracial,"Chi is a fisherman living on a small island in the South Pacific. Chi wants to go on a fishing trip to catch some fish for his family's dinner. The sea appears calm and inviting. Chi believes that the sea is calm and inviting. Suddenly, a strong storm rolls in, causing the sea to become rough and dangerous. Chi does not notice the storm and the change in the sea.",Does Chi believe the sea is calm and inviting or rough and dangerous?,"['Chi believes the sea is rough and dangerous.', 'Chi believes the sea is calm and inviting. (Correct Answer)']",5,5,5,5.0
false_belief,2,ours,false_belief_25,92,39e5eacd-a45e-4575-bafe-47308d5f73fd,48,non_hispanic,male,white,"Chi is a fisherman living on a small island in the South Pacific. Chi wants to go on a fishing trip to catch some fish for his family's dinner. The sea appears calm and inviting. Chi believes that the sea is calm and inviting. Suddenly, a strong storm rolls in, causing the sea to become rough and dangerous. Chi does not notice the storm and the change in the sea.",Does Chi believe the sea is calm and inviting or rough and dangerous?,"['Chi believes the sea is rough and dangerous.', 'Chi believes the sea is calm and inviting. (Correct Answer)']",4,4,4,4.0
false_belief,2,ours,false_belief_25,69,50156ef5-0160-4200-8897-b869f666c1ec,38,non_hispanic,female,white,"Chi is a fisherman living on a small island in the South Pacific. Chi wants to go on a fishing trip to catch some fish for his family's dinner. The sea appears calm and inviting. Chi believes that the sea is calm and inviting. Suddenly, a strong storm rolls in, causing the sea to become rough and dangerous. Chi does not notice the storm and the change in the sea.",Does Chi believe the sea is calm and inviting or rough and dangerous?,"['Chi believes the sea is rough and dangerous.', 'Chi believes the sea is calm and inviting. (Correct Answer)']",4,4,4,4.0
false_belief,2,ours,false_belief_25,77,6202329c-3b2d-4cb1-9c2c-8280016d11b4,61,non_hispanic,female,white,"Chi is a fisherman living on a small island in the South Pacific. Chi wants to go on a fishing trip to catch some fish for his family's dinner. The sea appears calm and inviting. Chi believes that the sea is calm and inviting. Suddenly, a strong storm rolls in, causing the sea to become rough and dangerous. Chi does not notice the storm and the change in the sea.",Does Chi believe the sea is calm and inviting or rough and dangerous?,"['Chi believes the sea is rough and dangerous.', 'Chi believes the sea is calm and inviting. (Correct Answer)']",4,4,5,4.333333333333333
false_belief,2,ours,false_belief_25,50,6e513b90-55cf-464b-8944-885e6ec63c0b,20,non_hispanic,female,black,"Chi is a fisherman living on a small island in the South Pacific. Chi wants to go on a fishing trip to catch some fish for his family's dinner. The sea appears calm and inviting. Chi believes that the sea is calm and inviting. Suddenly, a strong storm rolls in, causing the sea to become rough and dangerous. Chi does not notice the storm and the change in the sea.",Does Chi believe the sea is calm and inviting or rough and dangerous?,"['Chi believes the sea is rough and dangerous.', 'Chi believes the sea is calm and inviting. (Correct Answer)']",5,5,5,5.0
false_belief,2,ours,false_belief_25,29,75c94a7f-fbb9-473d-a7a2-d3ffe0091fdf,30,non_hispanic,female,white,"Chi is a fisherman living on a small island in the South Pacific. Chi wants to go on a fishing trip to catch some fish for his family's dinner. The sea appears calm and inviting. Chi believes that the sea is calm and inviting. Suddenly, a strong storm rolls in, causing the sea to become rough and dangerous. Chi does not notice the storm and the change in the sea.",Does Chi believe the sea is calm and inviting or rough and dangerous?,"['Chi believes the sea is rough and dangerous.', 'Chi believes the sea is calm and inviting. (Correct Answer)']",4,4,4,4.0
false_belief,2,ours,false_belief_25,131,9fa69c69-5d4f-43dc-b4f5-37e678ac45fa,31,non_hispanic,male,white,"Chi is a fisherman living on a small island in the South Pacific. Chi wants to go on a fishing trip to catch some fish for his family's dinner. The sea appears calm and inviting. Chi believes that the sea is calm and inviting. Suddenly, a strong storm rolls in, causing the sea to become rough and dangerous. Chi does not notice the storm and the change in the sea.",Does Chi believe the sea is calm and inviting or rough and dangerous?,"['Chi believes the sea is rough and dangerous.', 'Chi believes the sea is calm and inviting. (Correct Answer)']",5,5,5,5.0
false_belief,2,ours,false_belief_25,127,bc39792c-08b5-4515-a9e1-68a89df7e8b4,23,non_hispanic,male,asian,"Chi is a fisherman living on a small island in the South Pacific. Chi wants to go on a fishing trip to catch some fish for his family's dinner. The sea appears calm and inviting. Chi believes that the sea is calm and inviting. Suddenly, a strong storm rolls in, causing the sea to become rough and dangerous. Chi does not notice the storm and the change in the sea.",Does Chi believe the sea is calm and inviting or rough and dangerous?,"['Chi believes the sea is rough and dangerous.', 'Chi believes the sea is calm and inviting. (Correct Answer)']",5,5,5,5.0
false_belief,2,ours,false_belief_25,34,bd71b744-00e0-477d-8333-154b203f038b,24,non_hispanic,male,white,"Chi is a fisherman living on a small island in the South Pacific. Chi wants to go on a fishing trip to catch some fish for his family's dinner. The sea appears calm and inviting. Chi believes that the sea is calm and inviting. Suddenly, a strong storm rolls in, causing the sea to become rough and dangerous. Chi does not notice the storm and the change in the sea.",Does Chi believe the sea is calm and inviting or rough and dangerous?,"['Chi believes the sea is rough and dangerous.', 'Chi believes the sea is calm and inviting. (Correct Answer)']",4,4,4,4.0
false_belief,2,ours,false_belief_25,72,c0f03efd-14f9-4f6e-a537-11aa58bffa55,33,non_hispanic,male,white,"Chi is a fisherman living on a small island in the South Pacific. Chi wants to go on a fishing trip to catch some fish for his family's dinner. The sea appears calm and inviting. Chi believes that the sea is calm and inviting. Suddenly, a strong storm rolls in, causing the sea to become rough and dangerous. Chi does not notice the storm and the change in the sea.",Does Chi believe the sea is calm and inviting or rough and dangerous?,"['Chi believes the sea is rough and dangerous.', 'Chi believes the sea is calm and inviting. (Correct Answer)']",5,5,5,5.0
false_belief,2,ours,false_belief_25,39,cc584250-ec9c-490e-9864-c374866e1e51,53,non_hispanic,female,multiracial,"Chi is a fisherman living on a small island in the South Pacific. Chi wants to go on a fishing trip to catch some fish for his family's dinner. The sea appears calm and inviting. Chi believes that the sea is calm and inviting. Suddenly, a strong storm rolls in, causing the sea to become rough and dangerous. Chi does not notice the storm and the change in the sea.",Does Chi believe the sea is calm and inviting or rough and dangerous?,"['Chi believes the sea is rough and dangerous.', 'Chi believes the sea is calm and inviting. (Correct Answer)']",5,5,5,5.0
false_belief,2,ours,false_belief_25,140,ce77783e-ce8c-48f1-8510-42d05993864f,35,non_hispanic,male,white,"Chi is a fisherman living on a small island in the South Pacific. Chi wants to go on a fishing trip to catch some fish for his family's dinner. The sea appears calm and inviting. Chi believes that the sea is calm and inviting. Suddenly, a strong storm rolls in, causing the sea to become rough and dangerous. Chi does not notice the storm and the change in the sea.",Does Chi believe the sea is calm and inviting or rough and dangerous?,"['Chi believes the sea is rough and dangerous.', 'Chi believes the sea is calm and inviting. (Correct Answer)']",5,5,5,5.0
false_belief,2,ours,false_belief_25,44,d32bce91-d956-42d6-a838-4269acc7dd08,49,non_hispanic,male,white,"Chi is a fisherman living on a small island in the South Pacific. Chi wants to go on a fishing trip to catch some fish for his family's dinner. The sea appears calm and inviting. Chi believes that the sea is calm and inviting. Suddenly, a strong storm rolls in, causing the sea to become rough and dangerous. Chi does not notice the storm and the change in the sea.",Does Chi believe the sea is calm and inviting or rough and dangerous?,"['Chi believes the sea is rough and dangerous.', 'Chi believes the sea is calm and inviting. (Correct Answer)']",4,3,4,3.6666666666666665
false_belief,2,ours,false_belief_25,87,f4f30114-f0c2-49cb-a96a-bfb4fc987bd2,34,non_hispanic,male,white,"Chi is a fisherman living on a small island in the South Pacific. Chi wants to go on a fishing trip to catch some fish for his family's dinner. The sea appears calm and inviting. Chi believes that the sea is calm and inviting. Suddenly, a strong storm rolls in, causing the sea to become rough and dangerous. Chi does not notice the storm and the change in the sea.",Does Chi believe the sea is calm and inviting or rough and dangerous?,"['Chi believes the sea is rough and dangerous.', 'Chi believes the sea is calm and inviting. (Correct Answer)']",3,5,5,4.333333333333333
false_belief,0,ours,false_belief_25,64,26f5dffe-1d9a-4a78-9a21-15b4b6074a9c,28,non_hispanic,male,multiracial,"Chi is a fisherman living on a small island in the South Pacific. Chi wants to go on a fishing trip to catch some fish for his family's dinner. The sea appears calm and inviting. Chi believes that the sea is calm and inviting. Suddenly, a strong storm rolls in, causing the sea to become rough and dangerous. Chi does not notice the storm and the change in the sea.",Does Chi believe the sea is calm and inviting or rough and dangerous?,"['Chi believes the sea is rough and dangerous.', 'Chi believes the sea is calm and inviting. (Correct Answer)']",5,5,5,5.0
false_belief,0,ours,false_belief_25,28,49c203ef-8aa7-4d95-bda3-e62703f8996e,22,non_hispanic,male,asian,"Chi is a fisherman living on a small island in the South Pacific. Chi wants to go on a fishing trip to catch some fish for his family's dinner. The sea appears calm and inviting. Chi believes that the sea is calm and inviting. Suddenly, a strong storm rolls in, causing the sea to become rough and dangerous. Chi does not notice the storm and the change in the sea.",Does Chi believe the sea is calm and inviting or rough and dangerous?,"['Chi believes the sea is rough and dangerous.', 'Chi believes the sea is calm and inviting. (Correct Answer)']",5,5,5,5.0
false_belief,2,ours,false_belief_26,19,0c331fa3-43eb-45f9-b0f6-b5765106c932,35,non_hispanic,male,white,"Isabella is a skilled baker in a small Italian town. She wants to bake a fresh batch of her famous ciabatta bread for the local market. Isabella has prepared the dough earlier and left it to rise in a warm spot in her kitchen. She believes the dough has risen enough for it to be baked. A curious cat enters the kitchen and jumps onto the counter, accidentally flattening the dough. Isabella does not see the cat and the flattened dough.",Does Isabella believe the dough has risen enough or has it been flattened?,"['Isabella believes the dough has been flattened.', 'Isabella believes the dough has risen enough. (Correct Answer)']",4,4,4,4.0
false_belief,2,ours,false_belief_26,121,0ebb0749-77d8-4acb-9ee6-9cc7303c29f5,33,non_hispanic,male,white,"Isabella is a skilled baker in a small Italian town. She wants to bake a fresh batch of her famous ciabatta bread for the local market. Isabella has prepared the dough earlier and left it to rise in a warm spot in her kitchen. She believes the dough has risen enough for it to be baked. A curious cat enters the kitchen and jumps onto the counter, accidentally flattening the dough. Isabella does not see the cat and the flattened dough.",Does Isabella believe the dough has risen enough or has it been flattened?,"['Isabella believes the dough has been flattened.', 'Isabella believes the dough has risen enough. (Correct Answer)']",4,4,4,4.0
false_belief,2,ours,false_belief_26,9,1064630b-153b-4756-88e4-7aa5d29ab62e,26,non_hispanic,female,asian,"Isabella is a skilled baker in a small Italian town. She wants to bake a fresh batch of her famous ciabatta bread for the local market. Isabella has prepared the dough earlier and left it to rise in a warm spot in her kitchen. She believes the dough has risen enough for it to be baked. A curious cat enters the kitchen and jumps onto the counter, accidentally flattening the dough. Isabella does not see the cat and the flattened dough.",Does Isabella believe the dough has risen enough or has it been flattened?,"['Isabella believes the dough has been flattened.', 'Isabella believes the dough has risen enough. (Correct Answer)']",4,4,4,4.0
false_belief,2,ours,false_belief_26,60,21e4d374-8a91-4e03-9300-44bcf94499c1,27,non_hispanic,male,white,"Isabella is a skilled baker in a small Italian town. She wants to bake a fresh batch of her famous ciabatta bread for the local market. Isabella has prepared the dough earlier and left it to rise in a warm spot in her kitchen. She believes the dough has risen enough for it to be baked. A curious cat enters the kitchen and jumps onto the counter, accidentally flattening the dough. Isabella does not see the cat and the flattened dough.",Does Isabella believe the dough has risen enough or has it been flattened?,"['Isabella believes the dough has been flattened.', 'Isabella believes the dough has risen enough. (Correct Answer)']",5,5,5,5.0
false_belief,2,ours,false_belief_26,102,295f1f76-b03d-4428-811b-bce9c52c02f8,31,non_hispanic,male,white,"Isabella is a skilled baker in a small Italian town. She wants to bake a fresh batch of her famous ciabatta bread for the local market. Isabella has prepared the dough earlier and left it to rise in a warm spot in her kitchen. She believes the dough has risen enough for it to be baked. A curious cat enters the kitchen and jumps onto the counter, accidentally flattening the dough. Isabella does not see the cat and the flattened dough.",Does Isabella believe the dough has risen enough or has it been flattened?,"['Isabella believes the dough has been flattened.', 'Isabella believes the dough has risen enough. (Correct Answer)']",5,5,5,5.0
false_belief,2,ours,false_belief_26,15,2cf783cb-6bee-4d6a-bc51-e388fc61d1bc,38,non_hispanic,male,white,"Isabella is a skilled baker in a small Italian town. She wants to bake a fresh batch of her famous ciabatta bread for the local market. Isabella has prepared the dough earlier and left it to rise in a warm spot in her kitchen. She believes the dough has risen enough for it to be baked. A curious cat enters the kitchen and jumps onto the counter, accidentally flattening the dough. Isabella does not see the cat and the flattened dough.",Does Isabella believe the dough has risen enough or has it been flattened?,"['Isabella believes the dough has been flattened.', 'Isabella believes the dough has risen enough. (Correct Answer)']",5,5,5,5.0
false_belief,2,ours,false_belief_26,118,31e53f1a-d3c0-408b-a28e-d3eef83b8672,24,non_hispanic,male,multiracial,"Isabella is a skilled baker in a small Italian town. She wants to bake a fresh batch of her famous ciabatta bread for the local market. Isabella has prepared the dough earlier and left it to rise in a warm spot in her kitchen. She believes the dough has risen enough for it to be baked. A curious cat enters the kitchen and jumps onto the counter, accidentally flattening the dough. Isabella does not see the cat and the flattened dough.",Does Isabella believe the dough has risen enough or has it been flattened?,"['Isabella believes the dough has been flattened.', 'Isabella believes the dough has risen enough. (Correct Answer)']",5,5,5,5.0
false_belief,2,ours,false_belief_26,92,39e5eacd-a45e-4575-bafe-47308d5f73fd,48,non_hispanic,male,white,"Isabella is a skilled baker in a small Italian town. She wants to bake a fresh batch of her famous ciabatta bread for the local market. Isabella has prepared the dough earlier and left it to rise in a warm spot in her kitchen. She believes the dough has risen enough for it to be baked. A curious cat enters the kitchen and jumps onto the counter, accidentally flattening the dough. Isabella does not see the cat and the flattened dough.",Does Isabella believe the dough has risen enough or has it been flattened?,"['Isabella believes the dough has been flattened.', 'Isabella believes the dough has risen enough. (Correct Answer)']",4,4,4,4.0
false_belief,2,ours,false_belief_26,69,50156ef5-0160-4200-8897-b869f666c1ec,38,non_hispanic,female,white,"Isabella is a skilled baker in a small Italian town. She wants to bake a fresh batch of her famous ciabatta bread for the local market. Isabella has prepared the dough earlier and left it to rise in a warm spot in her kitchen. She believes the dough has risen enough for it to be baked. A curious cat enters the kitchen and jumps onto the counter, accidentally flattening the dough. Isabella does not see the cat and the flattened dough.",Does Isabella believe the dough has risen enough or has it been flattened?,"['Isabella believes the dough has been flattened.', 'Isabella believes the dough has risen enough. (Correct Answer)']",4,4,4,4.0
false_belief,2,ours,false_belief_26,77,6202329c-3b2d-4cb1-9c2c-8280016d11b4,61,non_hispanic,female,white,"Isabella is a skilled baker in a small Italian town. She wants to bake a fresh batch of her famous ciabatta bread for the local market. Isabella has prepared the dough earlier and left it to rise in a warm spot in her kitchen. She believes the dough has risen enough for it to be baked. A curious cat enters the kitchen and jumps onto the counter, accidentally flattening the dough. Isabella does not see the cat and the flattened dough.",Does Isabella believe the dough has risen enough or has it been flattened?,"['Isabella believes the dough has been flattened.', 'Isabella believes the dough has risen enough. (Correct Answer)']",4,4,5,4.333333333333333
false_belief,2,ours,false_belief_26,50,6e513b90-55cf-464b-8944-885e6ec63c0b,20,non_hispanic,female,black,"Isabella is a skilled baker in a small Italian town. She wants to bake a fresh batch of her famous ciabatta bread for the local market. Isabella has prepared the dough earlier and left it to rise in a warm spot in her kitchen. She believes the dough has risen enough for it to be baked. A curious cat enters the kitchen and jumps onto the counter, accidentally flattening the dough. Isabella does not see the cat and the flattened dough.",Does Isabella believe the dough has risen enough or has it been flattened?,"['Isabella believes the dough has been flattened.', 'Isabella believes the dough has risen enough. (Correct Answer)']",5,5,5,5.0
false_belief,2,ours,false_belief_26,29,75c94a7f-fbb9-473d-a7a2-d3ffe0091fdf,30,non_hispanic,female,white,"Isabella is a skilled baker in a small Italian town. She wants to bake a fresh batch of her famous ciabatta bread for the local market. Isabella has prepared the dough earlier and left it to rise in a warm spot in her kitchen. She believes the dough has risen enough for it to be baked. A curious cat enters the kitchen and jumps onto the counter, accidentally flattening the dough. Isabella does not see the cat and the flattened dough.",Does Isabella believe the dough has risen enough or has it been flattened?,"['Isabella believes the dough has been flattened.', 'Isabella believes the dough has risen enough. (Correct Answer)']",4,4,4,4.0
false_belief,2,ours,false_belief_26,131,9fa69c69-5d4f-43dc-b4f5-37e678ac45fa,31,non_hispanic,male,white,"Isabella is a skilled baker in a small Italian town. She wants to bake a fresh batch of her famous ciabatta bread for the local market. Isabella has prepared the dough earlier and left it to rise in a warm spot in her kitchen. She believes the dough has risen enough for it to be baked. A curious cat enters the kitchen and jumps onto the counter, accidentally flattening the dough. Isabella does not see the cat and the flattened dough.",Does Isabella believe the dough has risen enough or has it been flattened?,"['Isabella believes the dough has been flattened.', 'Isabella believes the dough has risen enough. (Correct Answer)']",5,5,5,5.0
false_belief,2,ours,false_belief_26,127,bc39792c-08b5-4515-a9e1-68a89df7e8b4,23,non_hispanic,male,asian,"Isabella is a skilled baker in a small Italian town. She wants to bake a fresh batch of her famous ciabatta bread for the local market. Isabella has prepared the dough earlier and left it to rise in a warm spot in her kitchen. She believes the dough has risen enough for it to be baked. A curious cat enters the kitchen and jumps onto the counter, accidentally flattening the dough. Isabella does not see the cat and the flattened dough.",Does Isabella believe the dough has risen enough or has it been flattened?,"['Isabella believes the dough has been flattened.', 'Isabella believes the dough has risen enough. (Correct Answer)']",5,5,5,5.0
false_belief,2,ours,false_belief_26,34,bd71b744-00e0-477d-8333-154b203f038b,24,non_hispanic,male,white,"Isabella is a skilled baker in a small Italian town. She wants to bake a fresh batch of her famous ciabatta bread for the local market. Isabella has prepared the dough earlier and left it to rise in a warm spot in her kitchen. She believes the dough has risen enough for it to be baked. A curious cat enters the kitchen and jumps onto the counter, accidentally flattening the dough. Isabella does not see the cat and the flattened dough.",Does Isabella believe the dough has risen enough or has it been flattened?,"['Isabella believes the dough has been flattened.', 'Isabella believes the dough has risen enough. (Correct Answer)']",4,4,4,4.0
false_belief,2,ours,false_belief_26,72,c0f03efd-14f9-4f6e-a537-11aa58bffa55,33,non_hispanic,male,white,"Isabella is a skilled baker in a small Italian town. She wants to bake a fresh batch of her famous ciabatta bread for the local market. Isabella has prepared the dough earlier and left it to rise in a warm spot in her kitchen. She believes the dough has risen enough for it to be baked. A curious cat enters the kitchen and jumps onto the counter, accidentally flattening the dough. Isabella does not see the cat and the flattened dough.",Does Isabella believe the dough has risen enough or has it been flattened?,"['Isabella believes the dough has been flattened.', 'Isabella believes the dough has risen enough. (Correct Answer)']",5,4,5,4.666666666666667
false_belief,2,ours,false_belief_26,39,cc584250-ec9c-490e-9864-c374866e1e51,53,non_hispanic,female,multiracial,"Isabella is a skilled baker in a small Italian town. She wants to bake a fresh batch of her famous ciabatta bread for the local market. Isabella has prepared the dough earlier and left it to rise in a warm spot in her kitchen. She believes the dough has risen enough for it to be baked. A curious cat enters the kitchen and jumps onto the counter, accidentally flattening the dough. Isabella does not see the cat and the flattened dough.",Does Isabella believe the dough has risen enough or has it been flattened?,"['Isabella believes the dough has been flattened.', 'Isabella believes the dough has risen enough. (Correct Answer)']",5,5,5,5.0
false_belief,2,ours,false_belief_26,140,ce77783e-ce8c-48f1-8510-42d05993864f,35,non_hispanic,male,white,"Isabella is a skilled baker in a small Italian town. She wants to bake a fresh batch of her famous ciabatta bread for the local market. Isabella has prepared the dough earlier and left it to rise in a warm spot in her kitchen. She believes the dough has risen enough for it to be baked. A curious cat enters the kitchen and jumps onto the counter, accidentally flattening the dough. Isabella does not see the cat and the flattened dough.",Does Isabella believe the dough has risen enough or has it been flattened?,"['Isabella believes the dough has been flattened.', 'Isabella believes the dough has risen enough. (Correct Answer)']",5,5,5,5.0
false_belief,2,ours,false_belief_26,44,d32bce91-d956-42d6-a838-4269acc7dd08,49,non_hispanic,male,white,"Isabella is a skilled baker in a small Italian town. She wants to bake a fresh batch of her famous ciabatta bread for the local market. Isabella has prepared the dough earlier and left it to rise in a warm spot in her kitchen. She believes the dough has risen enough for it to be baked. A curious cat enters the kitchen and jumps onto the counter, accidentally flattening the dough. Isabella does not see the cat and the flattened dough.",Does Isabella believe the dough has risen enough or has it been flattened?,"['Isabella believes the dough has been flattened.', 'Isabella believes the dough has risen enough. (Correct Answer)']",4,4,4,4.0
false_belief,2,ours,false_belief_26,87,f4f30114-f0c2-49cb-a96a-bfb4fc987bd2,34,non_hispanic,male,white,"Isabella is a skilled baker in a small Italian town. She wants to bake a fresh batch of her famous ciabatta bread for the local market. Isabella has prepared the dough earlier and left it to rise in a warm spot in her kitchen. She believes the dough has risen enough for it to be baked. A curious cat enters the kitchen and jumps onto the counter, accidentally flattening the dough. Isabella does not see the cat and the flattened dough.",Does Isabella believe the dough has risen enough or has it been flattened?,"['Isabella believes the dough has been flattened.', 'Isabella believes the dough has risen enough. (Correct Answer)']",4,5,5,4.666666666666667
